https://www.nytimes.com/2017/02/16/fashion/new-york-fashion-week-puffer-coats-thom-browne-philipp-plein.html,149687,113,text/html
https://www.nytimes.com/section/t-magazine/design,152603,156,text/html
https://www.nytimes.com/2017/02/17/t-magazine/entertainment/drew-barrymore-favorite-books-list.html,73878,104,text/html
https://www.nytimes.com/section/t-magazine/food,153059,156,text/html
https://www.nytimes.com/video/t-magazine/entertainment/100000004915769/riley-keough.html,174602,73,text/html
https://www.nytimes.com/2017/02/16/t-magazine/fashion/gentle-monster-glasses-tilda-swinton.html,68338,104,text/html
https://www.nytimes.com/2017/02/15/t-magazine/fashion/brandon-maxwell-new-york-fashion-week.html,95689,102,text/html
https://www.nytimes.com/2017/02/17/t-magazine/saint-laurent-anthony-vaccarello.html,104390,106,text/html
https://www.nytimes.com/2017/02/16/t-magazine/travel/stockholm-architecture-design.html,153858,118,text/html
https://www.nytimes.com/2017/02/16/t-magazine/art-noise-adam-pendleton.html,67912,98,text/html
https://www.nytimes.com/2017/02/17/t-magazine/fashion/ten-looks-that-defined-yves-saint-laurent.html,80780,99,text/html
https://www.nytimes.com/2017/02/16/t-magazine/fashion/marc-jacobs-dark-lips-rhinestone-nails-beauty-new-york-fashion-week.html,70178,103,text/html
https://www.nytimes.com/section/t-magazine/entertainment,155106,156,text/html
https://www.nytimes.com/2017/02/14/t-magazine/fashion/coach-hair-texture-beauty-new-york-fashion-week.html,69672,102,text/html
https://www.nytimes.com/2017/02/13/t-magazine/pictures-generation-new-york-artists-cindy-sherman-robert-longo.html,474862,107,text/html
https://www.nytimes.com/2017/02/14/fashion/beauty-trends-power-woman-new-york-fashion-week-alexander-wang.html,177451,112,text/html
http://www.nytimes.com/interactive/t-magazine/past-issues.html,64723,270,text/html
https://www.nytimes.com/issue/t-magazine/2017/02/19/womens-fashion-issue,133404,140,text/html
https://www.nytimes.com/video/t-magazine/100000004929848/in-the-air-poolside-retro.html,175102,70,text/html
https://www.nytimes.com/2017/02/14/t-magazine/fashion/simone-rocha-photography-book-shopping.html,205174,107,text/html
https://www.nytimes.com/video/t-magazine/fashion/100000004931769/thom-browne-dog-hector.html,178365,73,text/html
https://www.nytimes.com/section/t-magazine/travel,152467,156,text/html
https://www.nytimes.com/2017/02/14/t-magazine/fashion/bad-television-hair-beauty.html,144361,106,text/html
https://www.nytimes.com/2017/02/15/t-magazine/riley-keough.html,86075,121,text/html
https://www.nytimes.com/2017/02/15/t-magazine/art/bjarne-melgaard-purge-muppet-disappointment.html,199111,99,text/html
https://www.nytimes.com/2017/02/15/t-magazine/art/rashid-johnson-robin-coste-lewis-art-poem.html,69312,98,text/html
https://www.nytimes.com/video/t-magazine,148154,73,text/html
https://www.nytimes.com/2017/02/15/t-magazine/travel/hoshinoya-bali-japanese-hotel.html,63710,96,text/html
https://www.nytimes.com/2017/02/15/t-magazine/fashion/michael-kors-eyebrows-beauty-new-york-fashion-week.html,68801,103,text/html
https://www.nytimes.com/2017/02/15/fashion/new-york-fashion-week-see-now-buy-now-ralph-lauren-tommy-hilfiger-michael-kors-burberry.html,81575,119,text/html
https://www.nytimes.com/2017/02/15/magazine/the-compost-king-of-new-york.html?ref=dining,96966,101,text/html
https://www.nytimes.com/2016/12/16/us/tulane-college-applicants-acceptance-emails-wrong.html,78215,101,text/html
https://www.nytimes.com/by/christopher-mele,110042,122,text/html
https://www.nytimes.com/2015/02/19/education/were-sorry-applicants-we-accepted-you-in-error.html,67665,94,text/html
https://www.nytimes.com/2016/12/16/us/tulane-college-applicants-acceptance-emails-wrong.html?_r=0,78215,102,text/html
https://www.nytimes.com/2015/02/19/education/were-sorry-applicants-we-accepted-you-in-error.html?_r=0,67665,95,text/html
https://www.nytimes.com/2017/02/14/world/middleeast/israel-palestinians-donald-trump.html,90111,119,text/html
https://www.nytimes.com/2017/02/15/world/middleeast/benjamin-netanyahu-israel-trump.html?WT.nav=top-news&action=click&clickSource=story-heading&hp&module=first-column-region&pgtype=Homepage&region=top-news,105073,126,text/html
https://www.nytimes.com/2017/02/16/world/middleeast/nikki-haley-israel-palestinians-two-state-solution.html,81939,111,text/html
http://www.nytimes.com/elections/results/president,1678482,82,text/html
